Product_ID,Product_Name,Category,  Unit_Price  ,Stock_Quantity,Stock_Level,Reorder_Point,Lead_Time_Days,Last_Restock_Date,Supplier_ID,Warehouse_Location,Min_Order_Quantity,Status,Entry_Date,Country,Latitude,Longitude
SKU001297,Product_1297,Electronics,352.05,536,Mid,38,27,10/3/2025,SUP041,AISLE-01-SHELF-34,11,In Stock,23/4/2024,Austria,47.3262,10.8646
SKU001335,Product_1335,Electronics,96.50,484,Mid,11,24,31/8/2025,SUP014,AISLE-01-SHELF-34,31,In Stock,3/11/2024,Poland,49.4225,23.4264
SKU001455,Product_1455,Books,208.45,88,Low,13,28,15/12/2024,SUP038,AISLE-01-SHELF-34,8,In Stock,4/4/2024,Italy,40.3407,9.8616
SKU002410,Product_2410,Clothing,604.20,18,Low,20,11,27/8/2025,SUP012,AISLE-01-SHELF-34,5,In Stock,18/1/2025,Spain,36.6743,0.2688
SKU003967,Product_3967,Toys,206.26,807,High,38,24,19/1/2024,SUP047,AISLE-01-SHELF-34,48,In Stock,4/11/2023,Austria,47.7468,15.224
SKU004176,Product_4176,Office Supplies,31.36,152,Low,77,8,30/4/2024,SUP050,AISLE-01-SHELF-34,8,Out of Stock,6/10/2023,Spain,36.0442,-8.6475
SKU004451,Product_4451,Office Supplies,708.79,702,High,54,1,25/4/2025,SUP044,AISLE-01-SHELF-34,16,In Stock,20/2/2025,Spain,39.0828,-5.0992
SKU004878,Product_4878,Office Supplies,701.58,87,Low,13,12,5/10/2025,SUP004,AISLE-01-SHELF-34,24,In Stock,24/1/2025,Italy,43.7021,15.6856
SKU000555,Product_555,Books,426.50,820,High,26,6,20/10/2024,SUP027,AISLE-01-SHELF-35,8,In Stock,29/9/2024,Poland,54.1319,16.4136
SKU000700,Product_700,Office Supplies,980.57,360,Mid,55,29,11/4/2024,SUP045,AISLE-01-SHELF-35,41,In Stock,2/12/2023,Italy,40.6821,8.1638
SKU001112,Product_1112,Sports,325.37,729,High,14,17,13/3/2025,SUP008,AISLE-01-SHELF-35,29,In Stock,4/10/2024,Belgium,51.0611,3.9103
SKU003928,Product_3928,Office Supplies,693.77,722,High,75,15,23/11/2024,SUP024,AISLE-01-SHELF-35,43,In Stock,28/5/2024,Poland,52.085,23.6413
SKU004234,Product_4234,Books,647.92,919,High,61,20,11/7/2024,SUP014,AISLE-01-SHELF-35,39,In Stock,24/12/2023,France,48.9583,1.2084
SKU000603,Product_603,Office Supplies,725.81,696,Mid,56,22,6/2/2025,SUP038,AISLE-01-SHELF-36,19,In Stock,14/6/2024,Poland,54.3274,14.5699
SKU002063,Product_2063,Books,531.82,299,Low,30,29,27/7/2024,SUP010,AISLE-01-SHELF-36,41,In Stock,1/5/2024,Italy,43.7312,18.3209
SKU003062,Product_3062,Electronics,559.02,36,Low,73,10,7/2/2025,SUP038,AISLE-01-SHELF-36,30,In Stock,6/7/2024,Italy,36.7105,18.3855
SKU003601,Product_3601,Home & Garden,146.02,548,Mid,58,16,5/4/2024,SUP035,AISLE-01-SHELF-36,24,In Stock,13/12/2023,Germany,53.2557,8.6467
SKU004371,Product_4371,Home & Garden,812.38,451,Mid,46,2,20/2/2024,SUP017,AISLE-01-SHELF-36,22,In Stock,25/12/2023,Germany,54.5266,6.6596
SKU004549,Product_4549,Office Supplies,339.71,445,Mid,57,29,19/7/2025,SUP046,AISLE-01-SHELF-36,22,In Stock,1/3/2025,Poland,53.6968,15.3802
SKU004709,Product_4709,Office Supplies,106.05,368,Mid,15,7,26/10/2024,SUP040,AISLE-01-SHELF-36,7,In Stock,14/2/2024,France,43.3146,-4.057
SKU003746,Product_3746,Home & Garden,295.07,387,Mid,35,23,22/4/2024,SUP033,AISLE-01-SHELF-37,32,In Stock,16/11/2023,France,46.9211,8.6712
SKU004746,Product_4746,Electronics,220.69,322,Mid,59,15,8/12/2024,SUP043,AISLE-01-SHELF-37,42,In Stock,8/7/2024,Italy,39.1308,12.5205
SKU000873,Product_873,Home & Garden,490.39,418,Mid,32,11,3/1/2024,SUP025,AISLE-01-SHELF-38,8,In Stock,22/11/2023,Spain,37.0966,-3.9477
SKU000984,Product_984,Electronics,204.77,117,Low,21,17,30/5/2025,SUP012,AISLE-01-SHELF-38,12,In Stock,29/8/2024,Italy,36.9897,7.56
SKU001463,Product_1463,Toys,930.99,592,Mid,47,17,17/10/2024,SUP026,AISLE-01-SHELF-38,33,Out of Stock,23/10/2023,Italy,38.4078,16.7211
SKU001974,Product_1974,Clothing,604.20,349,Mid,36,20,26/3/2025,SUP050,AISLE-01-SHELF-38,26,In Stock,6/2/2025,Spain,37.1318,2.0952
SKU002739,Product_2739,Sports,134.62,883,High,48,16,23/12/2024,SUP011,AISLE-01-SHELF-38,16,In Stock,22/1/2024,Austria,47.2211,14.0728
SKU002533,Product_2533,Clothing,137.49,329,Mid,41,28,14/10/2024,SUP025,AISLE-01-SHELF-39,40,In Stock,9/11/2023,Netherlands,52.9919,6.1931
SKU002684,Product_2684,Electronics,646.79,343,Mid,97,22,15/7/2024,SUP025,AISLE-01-SHELF-39,16,In Stock,21/11/2023,Belgium,49.6001,2.7706
SKU002994,Product_2994,Office Supplies,368.95,622,Mid,69,24,4/11/2024,SUP008,AISLE-01-SHELF-39,22,In Stock,23/7/2024,Netherlands,53.3736,5.672
SKU003206,Product_3206,Clothing,922.10,608,Mid,75,10,20/4/2024,SUP013,AISLE-01-SHELF-39,21,In Stock,23/12/2023,United Kingdom,50.2693,-6.4324
SKU003269,Product_3269,Sports,677.59,634,Mid,16,21,21/6/2024,SUP026,AISLE-01-SHELF-39,8,In Stock,15/12/2023,Poland,50.7538,22.0571
SKU004619,Product_4619,Clothing,189.16,314,Mid,87,12,3/2/2024,SUP042,AISLE-01-SHELF-39,11,In Stock,21/3/2023,Belgium,49.9149,4.1887
SKU000191,Product_191,Home & Garden,707.75,247,Low,18,23,17/10/2025,SUP048,AISLE-01-SHELF-40,15,In Stock,12/3/2025,Spain,37.5145,-3.3221
SKU001657,Product_1657,Sports,716.54,355,Mid,38,26,16/5/2025,SUP019,AISLE-01-SHELF-40,8,In Stock,10/8/2024,Poland,49.8785,18.5185
SKU001706,Product_1706,Sports,150.95,170,Low,96,17,26/10/2023,SUP037,AISLE-01-SHELF-40,26,Out of Stock,25/4/2023,Poland,50.9299,14.8118
SKU002359,Product_2359,Sports,367.37,574,Mid,58,5,24/1/2025,SUP031,AISLE-01-SHELF-40,41,In Stock,1/4/2024,France,48.5787,7.2598
SKU004866,Product_4866,Electronics,804.73,609,Mid,21,19,7/1/2025,SUP033,AISLE-01-SHELF-40,47,Out of Stock,4/9/2024,Belgium,50.9415,4.962
SKU000176,Product_176,Sports,607.31,408,Mid,65,15,21/10/2023,SUP030,AISLE-01-SHELF-42,22,In Stock,8/4/2023,Germany,48.9581,14.4119
SKU000806,Product_806,Electronics,685.57,479,Mid,54,12,30/5/2024,SUP001,AISLE-01-SHELF-42,20,In Stock,23/11/2023,Germany,54.6932,14.8459
SKU002102,Product_2102,Toys,419.00,154,Low,98,5,26/7/2024,SUP005,AISLE-01-SHELF-42,42,In Stock,18/3/2024,France,47.9992,-5.0585
SKU000234,Product_234,Books,448.01,381,Mid,98,25,6/4/2024,SUP038,AISLE-01-SHELF-43,17,In Stock,25/4/2023,Germany,52.1093,12.8972
SKU001223,Product_1223,Clothing,252.64,352,Mid,18,21,14/8/2023,SUP033,AISLE-01-SHELF-43,37,In Stock,22/4/2023,Germany,49.2183,11.877
SKU002065,Product_2065,Books,758.59,613,Mid,94,4,20/2/2025,SUP015,AISLE-01-SHELF-43,15,Out of Stock,4/1/2025,Italy,37.7325,9.7214
SKU002509,Product_2509,Books,38.40,953,High,86,22,4/7/2024,SUP031,AISLE-01-SHELF-43,5,In Stock,2/1/2024,Austria,48.7776,10.1939
SKU004086,Product_4086,Office Supplies,992.70,955,High,22,10,20/11/2023,SUP022,AISLE-01-SHELF-43,5,Out of Stock,14/5/2023,Poland,51.5903,16.8672
SKU004764,Product_4764,Books,433.70,19,Low,10,29,24/9/2025,SUP040,AISLE-01-SHELF-43,14,In Stock,3/12/2024,Belgium,50.8419,5.2348
SKU001342,Product_1342,Sports,177.57,129,Low,47,23,28/12/2024,SUP048,AISLE-01-SHELF-44,14,In Stock,4/5/2024,Italy,39.3408,17.0216
SKU001393,Product_1393,Office Supplies,578.41,898,High,40,27,29/1/2025,SUP008,AISLE-01-SHELF-44,17,Out of Stock,3/7/2024,Austria,47.836,14.1114
SKU001414,Product_1414,Office Supplies,560.32,202,Low,61,25,2/11/2023,SUP032,AISLE-01-SHELF-44,12,In Stock,8/8/2023,Italy,44.4509,9.3858
SKU001470,Product_1470,Electronics,812.68,700,Mid,68,13,27/11/2023,SUP020,AISLE-01-SHELF-44,42,In Stock,7/4/2023,Spain,36.3849,-2.1264
SKU001637,Product_1637,Toys,393.14,726,High,74,1,29/3/2025,SUP008,AISLE-01-SHELF-44,26,In Stock,14/2/2025,Poland,54.1947,15.3615
SKU001669,Product_1669,Office Supplies,414.30,528,Mid,19,15,28/2/2024,SUP017,AISLE-01-SHELF-44,13,In Stock,28/12/2023,Italy,37.4474,18.414
SKU002211,Product_2211,Office Supplies,521.37,714,High,87,4,18/6/2024,SUP017,AISLE-01-SHELF-44,46,In Stock,21/5/2024,Netherlands,51.2482,6.209
SKU002383,Product_2383,Electronics,242.72,418,Mid,15,20,31/12/2024,SUP016,AISLE-01-SHELF-44,26,In Stock,5/11/2024,United Kingdom,56.9929,-5.6679
SKU003984,Product_3984,Sports,602.68,445,Mid,20,3,31/8/2024,SUP042,AISLE-01-SHELF-44,38,In Stock,22/10/2023,Poland,54.2091,22.0307
SKU000243,Product_243,Sports,450.82,993,High,63,6,2/1/2025,SUP044,AISLE-01-SHELF-45,49,In Stock,19/5/2024,Spain,37.5507,-5.3309
SKU000336,Product_336,Sports,831.54,742,High,41,18,29/2/2024,SUP007,AISLE-01-SHELF-45,24,Out of Stock,25/8/2023,Italy,41.5223,14.9971
SKU000490,Product_490,Home & Garden,812.86,326,Mid,52,21,22/11/2023,SUP026,AISLE-01-SHELF-45,38,In Stock,12/8/2023,France,47.834,2.3602
SKU003318,Product_3318,Sports,512.21,656,Mid,87,6,2/5/2025,SUP007,AISLE-01-SHELF-45,36,In Stock,4/6/2024,Italy,40.8542,10.222
SKU003410,Product_3410,Electronics,977.85,172,Low,65,25,23/11/2024,SUP021,AISLE-01-SHELF-45,14,In Stock,15/2/2024,Sweden,64.0693,13.1423
SKU000807,Product_807,Home & Garden,989.21,332,Mid,67,2,14/11/2024,SUP011,AISLE-01-SHELF-46,26,In Stock,20/3/2024,Spain,39.853,1.6538
SKU003136,Product_3136,Sports,212.35,931,High,82,29,7/1/2024,SUP006,AISLE-01-SHELF-46,18,In Stock,30/9/2023,Germany,47.7104,9.1789
SKU003301,Product_3301,Toys,566.40,475,Mid,84,8,27/8/2023,SUP033,AISLE-01-SHELF-46,6,In Stock,24/8/2023,Sweden,64.686,11.8428
SKU003845,Product_3845,Clothing,626.98,654,Mid,17,4,19/8/2025,SUP026,AISLE-01-SHELF-46,40,In Stock,25/1/2025,France,42.4603,5.9386
SKU001266,Product_1266,Toys,275.68,347,Mid,82,28,28/3/2025,SUP041,AISLE-01-SHELF-47,24,In Stock,26/4/2024,Netherlands,51.016,4.7019
SKU003005,Product_3005,Office Supplies,34.37,25,Low,82,1,19/1/2026,SUP024,AISLE-01-SHELF-47,36,In Stock,28/1/2025,Poland,50.839,23.4934
SKU003995,Product_3995,Sports,581.34,861,High,98,18,24/1/2025,SUP050,AISLE-01-SHELF-47,20,In Stock,8/6/2024,France,50.7844,5.4693
SKU003996,Product_3996,Clothing,171.18,430,Mid,53,26,30/3/2024,SUP038,AISLE-01-SHELF-47,39,Out of Stock,9/6/2023,Austria,47.4706,9.6471
SKU004529,Product_4529,Home & Garden,930.15,858,High,61,3,16/12/2024,SUP049,AISLE-01-SHELF-47,16,In Stock,13/3/2024,France,42.6752,0.3194
SKU001252,Product_1252,Clothing,37.21,295,Low,73,28,13/11/2023,SUP035,AISLE-01-SHELF-48,46,In Stock,18/6/2023,France,50.737,3.7722
SKU001621,Product_1621,Office Supplies,119.70,34,Low,27,23,22/8/2025,SUP020,AISLE-01-SHELF-48,47,In Stock,5/11/2024,Poland,49.9546,21.6368
SKU001842,Product_1842,Books,36.64,403,Mid,42,26,30/6/2025,SUP012,AISLE-01-SHELF-48,14,In Stock,1/11/2024,France,50.4092,-2.5823
SKU003258,Product_3258,Home & Garden,58.43,100,Low,92,28,14/2/2025,SUP033,AISLE-01-SHELF-48,21,In Stock,26/1/2025,Italy,38.3549,14.9119
SKU004272,Product_4272,Clothing,314.29,125,Low,87,4,8/9/2024,SUP001,AISLE-01-SHELF-48,15,In Stock,1/1/2024,Poland,54.1575,20.7547
SKU001090,Product_1090,Electronics,111.04,955,High,56,27,28/4/2024,SUP031,AISLE-01-SHELF-49,6,Out of Stock,24/2/2024,France,41.3981,7.7832
SKU001852,Product_1852,Electronics,521.95,100,Low,38,15,26/7/2024,SUP028,AISLE-01-SHELF-49,8,Out of Stock,24/1/2024,Spain,41.5479,-8.0402
SKU002627,Product_2627,Office Supplies,431.55,756,High,35,22,12/9/2024,SUP049,AISLE-01-SHELF-49,48,In Stock,15/1/2024,Spain,42.4944,-4.2368
SKU002995,Product_2995,Books,686.79,162,Low,95,2,18/5/2025,SUP031,AISLE-01-SHELF-49,40,In Stock,18/2/2025,Austria,46.972,13.19
SKU000258,Product_258,Clothing,269.20,532,Mid,33,24,26/5/2025,SUP034,AISLE-01-SHELF-50,44,In Stock,31/1/2025,Italy,37.2395,6.9681
SKU001277,Product_1277,Books,881.44,516,Mid,56,15,31/8/2024,SUP042,AISLE-01-SHELF-50,19,In Stock,30/6/2024,Germany,53.0021,8.7873
SKU003078,Product_3078,Sports,365.92,326,Mid,57,8,17/9/2024,SUP018,AISLE-01-SHELF-50,13,In Stock,25/9/2023,Germany,50.9289,10.4008
SKU004958,Product_4958,Home & Garden,877.26,165,Low,67,6,1/7/2023,SUP003,AISLE-01-SHELF-50,26,In Stock,23/3/2023,Netherlands,51.3349,3.4913
SKU000346,Product_346,Office Supplies,212.09,77,Low,74,16,5/1/2025,SUP028,AISLE-02-SHELF-01,38,In Stock,29/11/2024,Belgium,51.323,3.3639
SKU000402,Product_402,Electronics,85.82,124,Low,15,5,14/4/2024,SUP030,AISLE-02-SHELF-01,37,In Stock,27/7/2023,Germany,49.4554,8.8692
SKU001234,Product_1234,Clothing,665.74,275,Low,52,3,11/12/2025,SUP035,AISLE-02-SHELF-01,19,In Stock,10/3/2025,Belgium,50.4735,5.2391
SKU001552,Product_1552,Sports,749.80,511,Mid,65,5,14/5/2025,SUP026,AISLE-02-SHELF-01,39,In Stock,2/3/2025,Austria,48.9161,11.9759
SKU001862,Product_1862,Toys,112.79,110,Low,15,18,24/10/2024,SUP036,AISLE-02-SHELF-01,33,In Stock,5/4/2024,Netherlands,50.9476,4.8888
SKU002468,Product_2468,Sports,18.12,133,Low,45,21,25/4/2025,SUP006,AISLE-02-SHELF-01,12,In Stock,23/2/2025,Germany,52.826,6.8764
SKU002575,Product_2575,Sports,782.26,819,High,27,7,17/2/2025,SUP003,AISLE-02-SHELF-01,8,In Stock,1/7/2024,Italy,41.0086,12.6471
SKU002587,Product_2587,Office Supplies,686.51,145,Low,80,27,15/3/2024,SUP018,AISLE-02-SHELF-01,43,In Stock,21/3/2023,Poland,50.5422,18.4844
SKU004123,Product_4123,Books,813.33,104,Low,85,19,28/1/2025,SUP023,AISLE-02-SHELF-01,42,In Stock,20/11/2024,Germany,48.0225,12.0336
SKU004569,Product_4569,Clothing,429.94,338,Mid,32,11,7/12/2025,SUP023,AISLE-02-SHELF-01,39,In Stock,2/3/2025,Austria,47.0844,14.9691
SKU004743,Product_4743,Sports,192.13,742,High,20,29,5/5/2025,SUP024,AISLE-02-SHELF-01,41,In Stock,10/7/2024,Spain,43.664,1.6009
SKU004811,Product_4811,Toys,329.18,106,Low,33,24,19/12/2023,SUP023,AISLE-02-SHELF-01,28,In Stock,6/11/2023,Italy,40.5341,9.6037
SKU001510,Product_1510,Books,829.05,470,Mid,54,15,1/10/2024,SUP016,AISLE-02-SHELF-02,43,Out of Stock,4/2/2024,Austria,46.4947,16.4496
SKU003008,Product_3008,Home & Garden,350.47,43,Low,75,8,12/8/2025,SUP040,AISLE-02-SHELF-02,31,Out of Stock,1/1/2025,Italy,42.8781,12.4297
SKU004414,Product_4414,Office Supplies,768.72,199,Low,80,15,29/6/2024,SUP027,AISLE-02-SHELF-02,15,Out of Stock,4/8/2023,United Kingdom,57.42,1.7901
SKU001092,Product_1092,Toys,531.85,706,High,39,1,2/1/2025,SUP016,AISLE-02-SHELF-03,43,In Stock,14/6/2024,Poland,53.1937,19.1775
SKU001785,Product_1785,Home & Garden,176.10,617,Mid,54,4,22/10/2024,SUP021,AISLE-02-SHELF-03,25,Out of Stock,8/8/2024,United Kingdom,52.9098,0.1224
SKU002071,Product_2071,Toys,566.99,904,High,49,9,13/8/2024,SUP015,AISLE-02-SHELF-03,20,In Stock,18/5/2024,Belgium,50.8819,4.0762
SKU002290,Product_2290,Books,632.56,806,High,93,20,8/3/2024,SUP033,AISLE-02-SHELF-03,41,In Stock,24/6/2023,Italy,39.4141,10.5127
SKU002366,Product_2366,Home & Garden,375.10,599,Mid,43,21,6/9/2025,SUP005,AISLE-02-SHELF-03,12,In Stock,2/12/2024,Belgium,49.9275,5.0635
SKU002398,Product_2398,Home & Garden,327.99,588,Mid,42,12,13/2/2025,SUP002,AISLE-02-SHELF-03,9,Out of Stock,4/8/2024,Spain,39.9719,-1.3928
SKU002789,Product_2789,Office Supplies,949.81,582,Mid,53,19,11/10/2023,SUP048,AISLE-02-SHELF-03,9,Out of Stock,15/5/2023,Italy,43.8174,10.794
SKU003237,Product_3237,Electronics,407.84,846,High,73,10,6/2/2025,SUP018,AISLE-02-SHELF-03,22,In Stock,11/12/2024,France,45.5732,3.998
SKU003664,Product_3664,Home & Garden,190.97,180,Low,89,24,28/2/2025,SUP033,AISLE-02-SHELF-03,11,In Stock,26/6/2024,Germany,47.4451,12.3325
SKU003789,Product_3789,Electronics,864.44,224,Low,42,29,30/5/2025,SUP015,AISLE-02-SHELF-03,29,In Stock,17/3/2025,Italy,36.9862,17.3616
SKU003810,Product_3810,Office Supplies,980.59,844,High,90,5,29/1/2026,SUP010,AISLE-02-SHELF-03,10,In Stock,6/2/2025,France,50.4023,-0.6178
SKU003916,Product_3916,Electronics,173.26,508,Mid,31,16,9/9/2025,SUP037,AISLE-02-SHELF-03,42,In Stock,27/10/2024,Germany,49.1494,13.8851
SKU004894,Product_4894,Clothing,236.42,636,Mid,48,21,25/3/2025,SUP047,AISLE-02-SHELF-03,26,In Stock,20/12/2024,Poland,53.4575,18.3761
SKU000193,Product_193,Books,888.01,215,Low,64,18,28/3/2025,SUP050,AISLE-02-SHELF-04,38,In Stock,25/10/2024,Belgium,50.6066,4.5298
SKU000676,Product_676,Toys,129.36,128,Low,70,28,25/7/2024,SUP047,AISLE-02-SHELF-04,8,In Stock,2/8/2023,Italy,42.2085,14.7912
SKU000763,Product_763,Toys,805.73,833,High,36,20,4/3/2024,SUP040,AISLE-02-SHELF-04,29,In Stock,23/1/2024,Austria,48.3884,11.5448
SKU000822,Product_822,Electronics,601.71,576,Mid,57,10,27/9/2023,SUP019,AISLE-02-SHELF-04,42,In Stock,9/9/2023,Sweden,56.811,13.7574
SKU003429,Product_3429,Clothing,110.43,234,Low,85,20,30/7/2023,SUP001,AISLE-02-SHELF-04,13,In Stock,6/6/2023,United Kingdom,53.8538,-5.3289
SKU003441,Product_3441,Toys,183.90,74,Low,10,15,3/5/2024,SUP011,AISLE-02-SHELF-04,44,In Stock,1/8/2023,Italy,40.8536,18.0477
SKU004747,Product_4747,Clothing,676.07,260,Low,98,6,12/10/2023,SUP037,AISLE-02-SHELF-04,27,In Stock,18/8/2023,Poland,54.4785,18.5417
SKU000160,Product_160,Books,207.49,955,High,66,19,12/4/2025,SUP045,AISLE-02-SHELF-05,6,In Stock,7/10/2024,Belgium,50.2883,4.853
SKU001339,Product_1339,Electronics,400.70,19,Low,69,17,9/7/2024,SUP009,AISLE-02-SHELF-05,14,In Stock,22/6/2024,Austria,48.5597,13.8993
SKU001574,Product_1574,Sports,944.94,461,Mid,38,11,22/12/2023,SUP022,AISLE-02-SHELF-05,15,In Stock,11/11/2023,Sweden,55.9404,19.2739
SKU004240,Product_4240,Clothing,920.24,91,Low,29,15,2/7/2025,SUP019,AISLE-02-SHELF-05,40,Out of Stock,22/8/2024,Italy,40.8099,11.7267
SKU001228,Product_1228,Sports,329.25,974,High,80,3,3/6/2024,SUP015,AISLE-02-SHELF-06,35,In Stock,2/4/2024,Austria,46.6462,9.753
SKU002122,Product_2122,Books,471.59,644,Mid,45,1,18/9/2023,SUP022,AISLE-02-SHELF-06,26,In Stock,25/8/2023,Sweden,55.3733,15.3977
SKU002467,Product_2467,Home & Garden,617.82,547,Mid,38,1,7/1/2024,SUP004,AISLE-02-SHELF-06,37,In Stock,5/12/2023,Netherlands,51.0924,4.9414
SKU002662,Product_2662,Toys,225.89,220,Low,73,23,5/6/2025,SUP016,AISLE-02-SHELF-06,23,In Stock,18/1/2025,Sweden,58.7483,19.1724
SKU002764,Product_2764,Electronics,793.21,627,Mid,15,6,12/9/2025,SUP021,AISLE-02-SHELF-06,26,Out of Stock,2/1/2025,Sweden,59.2276,15.8602
SKU003643,Product_3643,Home & Garden,487.78,118,Low,51,6,1/11/2024,SUP023,AISLE-02-SHELF-06,26,In Stock,1/2/2024,Sweden,64.8803,22.7931
SKU003695,Product_3695,Sports,18.72,849,High,58,21,15/5/2025,SUP037,AISLE-02-SHELF-06,20,In Stock,4/8/2024,Netherlands,51.646,5.6328
SKU000656,Product_656,Home & Garden,167.32,767,High,75,13,12/10/2023,SUP045,AISLE-02-SHELF-07,13,In Stock,19/5/2023,United Kingdom,54.385,0.8887
SKU001435,Product_1435,Home & Garden,460.29,638,Mid,58,9,7/12/2023,SUP025,AISLE-02-SHELF-07,31,In Stock,24/8/2023,Austria,48.2594,11.9251
SKU002672,Product_2672,Office Supplies,216.26,681,Mid,84,13,11/9/2025,SUP023,AISLE-02-SHELF-07,11,In Stock,11/2/2025,Spain,38.6821,-0.5571
SKU004321,Product_4321,Clothing,180.09,578,Mid,39,14,6/8/2025,SUP011,AISLE-02-SHELF-07,9,Out of Stock,12/2/2025,Italy,39.5854,15.1048
SKU000199,Product_199,Books,424.76,310,Mid,32,22,18/9/2024,SUP009,AISLE-02-SHELF-08,13,In Stock,26/5/2024,France,44.5378,3.5025
SKU001235,Product_1235,Home & Garden,452.68,171,Low,27,5,6/2/2025,SUP027,AISLE-02-SHELF-08,9,In Stock,4/8/2024,Italy,45.5457,10.8436
SKU002206,Product_2206,Toys,225.71,552,Mid,32,28,11/7/2024,SUP020,AISLE-02-SHELF-08,6,In Stock,31/12/2023,United Kingdom,50.485,-8.1842
SKU002341,Product_2341,Office Supplies,568.54,836,High,82,22,24/3/2024,SUP003,AISLE-02-SHELF-08,29,In Stock,11/12/2023,United Kingdom,51.2059,-4.2116
SKU003844,Product_3844,Office Supplies,255.29,679,Mid,94,7,29/12/2023,SUP026,AISLE-02-SHELF-08,40,In Stock,18/8/2023,Belgium,50.0645,5.6703
SKU003864,Product_3864,Office Supplies,303.78,84,Low,76,5,4/10/2025,SUP050,AISLE-02-SHELF-08,43,Out of Stock,17/11/2024,Germany,47.4428,14.7628
SKU000632,Product_632,Sports,318.04,819,High,16,24,18/7/2024,SUP047,AISLE-02-SHELF-09,34,In Stock,11/9/2023,United Kingdom,57.5913,-5.9929
SKU001004,Product_1004,Home & Garden,372.49,862,High,13,26,18/4/2024,SUP045,AISLE-02-SHELF-09,8,In Stock,7/3/2024,Spain,40.7407,-8.2442
SKU001097,Product_1097,Books,620.28,245,Low,37,18,3/8/2024,SUP011,AISLE-02-SHELF-09,19,Out of Stock,28/2/2024,Spain,36.7216,-8.0281
SKU001544,Product_1544,Sports,191.49,388,Mid,73,27,8/2/2025,SUP035,AISLE-02-SHELF-09,46,In Stock,6/9/2024,United Kingdom,52.5196,-7.8705
SKU001800,Product_1800,Books,356.06,678,Mid,95,12,21/11/2023,SUP031,AISLE-02-SHELF-09,6,In Stock,11/9/2023,Belgium,51.1209,3.9598
SKU002010,Product_2010,Toys,184.16,102,Low,80,8,22/4/2025,SUP017,AISLE-02-SHELF-09,5,In Stock,18/5/2024,Austria,47.1813,15.6851
SKU002015,Product_2015,Books,74.30,341,Mid,74,20,5/1/2025,SUP032,AISLE-02-SHELF-09,14,In Stock,24/12/2024,Belgium,49.9271,2.5416
SKU002143,Product_2143,Electronics,578.13,134,Low,27,13,24/12/2024,SUP040,AISLE-02-SHELF-09,8,In Stock,21/7/2024,Sweden,55.6469,20.5704
SKU002604,Product_2604,Clothing,844.46,850,High,33,16,2/3/2024,SUP004,AISLE-02-SHELF-09,39,Out of Stock,2/6/2023,Austria,47.7317,12.6136
SKU001126,Product_1126,Clothing,190.79,665,Mid,98,26,3/5/2025,SUP021,AISLE-02-SHELF-10,49,In Stock,9/12/2024,Belgium,49.5211,2.8566
SKU001175,Product_1175,Sports,379.22,825,High,21,8,22/9/2023,SUP045,AISLE-02-SHELF-10,26,In Stock,30/6/2023,Italy,45.7161,11.5282
SKU002279,Product_2279,Books,200.37,357,Mid,55,6,30/6/2025,SUP031,AISLE-02-SHELF-10,15,Out of Stock,27/1/2025,Germany,48.5696,14.9348
SKU002926,Product_2926,Electronics,317.15,203,Low,11,20,3/11/2024,SUP005,AISLE-02-SHELF-10,16,In Stock,1/1/2024,Germany,52.0346,5.9617
SKU004827,Product_4827,Office Supplies,967.42,463,Mid,41,12,18/6/2025,SUP032,AISLE-02-SHELF-10,42,In Stock,29/9/2024,United Kingdom,58.4205,-6.7584
SKU001135,Product_1135,Home & Garden,232.56,25,Low,94,23,3/8/2025,SUP011,AISLE-02-SHELF-11,13,In Stock,1/11/2024,United Kingdom,50.3475,0.4356
SKU001365,Product_1365,Toys,101.93,656,Mid,80,25,8/5/2024,SUP024,AISLE-02-SHELF-11,47,In Stock,8/3/2024,Spain,42.1354,-9.0822
SKU003316,Product_3316,Toys,967.50,841,High,52,6,13/2/2024,SUP050,AISLE-02-SHELF-11,32,In Stock,25/1/2024,Poland,49.3224,18.9873
SKU003701,Product_3701,Sports,861.92,776,High,17,22,6/7/2025,SUP018,AISLE-02-SHELF-11,32,In Stock,13/10/2024,Sweden,59.0151,16.9768
SKU004579,Product_4579,Electronics,205.22,169,Low,96,13,20/10/2024,SUP002,AISLE-02-SHELF-11,19,In Stock,9/11/2023,Netherlands,51.0239,3.6985
SKU004860,Product_4860,Books,582.32,403,Mid,32,21,30/9/2023,SUP048,AISLE-02-SHELF-11,18,Out of Stock,28/8/2023,Belgium,50.134,3.3326
SKU000034,Product_34,Office Supplies,942.33,812,High,23,14,12/7/2024,SUP041,AISLE-02-SHELF-12,48,In Stock,8/7/2024,Italy,42.9259,12.6885
SKU000309,Product_309,Office Supplies,166.98,58,Low,31,23,15/11/2023,SUP030,AISLE-02-SHELF-12,38,In Stock,25/4/2023,Netherlands,52.9935,3.6214
SKU000793,Product_793,Sports,591.75,191,Low,72,8,4/2/2025,SUP027,AISLE-02-SHELF-12,20,Out of Stock,8/8/2024,Italy,37.6187,7.3644
SKU001361,Product_1361,Office Supplies,776.37,720,High,91,27,17/4/2024,SUP027,AISLE-02-SHELF-12,25,Out of Stock,5/11/2023,Germany,49.1517,10.1643
